PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30570675","Seeding selectivity and ultrasensitive detection of tau aggregate conformers of Alzheimer disease","Kraus A, Saijo E, Metrick MA 2nd, Newell K, Sigurdson CJ, Zanusso G, Ghetti B, Caughey B.","Acta Neuropathol. 2019 Apr;137(4):585-598. doi: 10.1007/s00401-018-1947-3. Epub 2018 Dec 20.","Kraus A","Acta Neuropathol","2019","2018/12/21","PMC6426988","","10.1007/s00401-018-1947-3"
"29679649","Protein-solvent interfaces in human Y145Stop prion protein amyloid fibrils probed by paramagnetic solid-state NMR spectroscopy","Aucoin D, Xia Y, Theint T, Nadaud PS, Surewicz K, Surewicz WK, Jaroniec CP.","J Struct Biol. 2019 Apr 1;206(1):36-42. doi: 10.1016/j.jsb.2018.04.002. Epub 2018 Apr 18.","Aucoin D","J Struct Biol","2019","2018/04/22","PMC6193857","NIHMS963388","10.1016/j.jsb.2018.04.002"
"30934971","Understanding Prion Strains: Evidence from Studies of the Disease Forms Affecting Humans","Rossi M, Baiardi S, Parchi P.","Viruses. 2019 Mar 29;11(4):309. doi: 10.3390/v11040309.","Rossi M","Viruses","2019","2019/04/03","PMC6520670","","10.3390/v11040309"
"30565922","Unique Inversion Events of Residues around the Backbone in the Turn Domain of β-Arches in Amylin Fibrils","Atsmon-Raz Y, Wineman-Fisher V, Baram M, Miller Y.","ACS Chem Neurosci. 2019 Mar 20;10(3):1209-1213. doi: 10.1021/acschemneuro.8b00554. Epub 2018 Dec 21.","Atsmon-Raz Y","ACS Chem Neurosci","2019","2018/12/20","","","10.1021/acschemneuro.8b00554"
"30842658","Hepatocytes direct the formation of a pro-metastatic niche in the liver","Lee JW, Stone ML, Porrett PM, Thomas SK, Komar CA, Li JH, Delman D, Graham K, Gladney WL, Hua X, Black TA, Chien AL, Majmundar KS, Thompson JC, Yee SS, O'Hara MH, Aggarwal C, Xin D, Shaked A, Gao M, Liu D, Borad MJ, Ramanathan RK, Carpenter EL, Ji A, de Beer MC, de Beer FC, Webb NR, Beatty GL.","Nature. 2019 Mar;567(7747):249-252. doi: 10.1038/s41586-019-1004-y. Epub 2019 Mar 6.","Lee JW","Nature","2019","2019/03/08","PMC6430113","NIHMS1521554","10.1038/s41586-019-1004-y"
"30741722","Dr. Jekyll and Mr. Hyde: ApoE explains opposing effects of neuronal LRP1","Strickland MR, Holtzman DM.","J Clin Invest. 2019 Mar 1;129(3):969-971. doi: 10.1172/JCI127578. Epub 2019 Feb 11.","Strickland MR","J Clin Invest","2019","2019/02/12","PMC6391136","","10.1172/JCI127578"
"30599077","Amyloid-β pathology enhances pathological fibrillary tau seeding induced by Alzheimer PHF in vivo","Vergara C, Houben S, Suain V, Yilmaz Z, De Decker R, Vanden Dries V, Boom A, Mansour S, Leroy K, Ando K, Brion JP.","Acta Neuropathol. 2019 Mar;137(3):397-412. doi: 10.1007/s00401-018-1953-5. Epub 2019 Jan 1.","Vergara C","Acta Neuropathol","2019","2019/01/02","","","10.1007/s00401-018-1953-5"
"30813965","Dural lymphatics regulate clearance of extracellular tau from the CNS","Patel TK, Habimana-Griffin L, Gao X, Xu B, Achilefu S, Alitalo K, McKee CA, Sheehan PW, Musiek ES, Xiong C, Coble D, Holtzman DM.","Mol Neurodegener. 2019 Feb 27;14(1):11. doi: 10.1186/s13024-019-0312-x.","Patel TK","Mol Neurodegener","2019","2019/03/01","PMC6391770","","10.1186/s13024-019-0312-x"
"30679382","The sleep-wake cycle regulates brain interstitial fluid tau in mice and CSF tau in humans","Holth JK, Fritschi SK, Wang C, Pedersen NP, Cirrito JR, Mahan TE, Finn MB, Manis M, Geerling JC, Fuller PM, Lucey BP, Holtzman DM.","Science. 2019 Feb 22;363(6429):880-884. doi: 10.1126/science.aav2546. Epub 2019 Jan 24.","Holth JK","Science","2019","2019/01/26","PMC6410369","NIHMS1011179","10.1126/science.aav2546"
"30346708","Pathological Changes of Tau Related to Alzheimer's Disease","Chu D, Liu F.","ACS Chem Neurosci. 2019 Feb 20;10(2):931-944. doi: 10.1021/acschemneuro.8b00457. Epub 2018 Oct 23.","Chu D","ACS Chem Neurosci","2019","2018/10/23","","","10.1021/acschemneuro.8b00457"
"30681866","Seeding and Cross-Seeding Aggregations of Aβ(40) and Its N-Terminal-Truncated Peptide Aβ(11-40)","Hao X, Zheng J, Sun Y, Dong X.","Langmuir. 2019 Feb 19;35(7):2821-2831. doi: 10.1021/acs.langmuir.8b03599. Epub 2019 Feb 8.","Hao X","Langmuir","2019","2019/01/26","","","10.1021/acs.langmuir.8b03599"
"30741954","Early stages of aggregation of engineered α-synuclein monomers and oligomers in solution","Li X, Dong C, Hoffmann M, Garen CR, Cortez LM, Petersen NO, Woodside MT.","Sci Rep. 2019 Feb 11;9(1):1734. doi: 10.1038/s41598-018-37584-6.","Li X","Sci Rep","2019","2019/02/12","PMC6370846","","10.1038/s41598-018-37584-6"
"30617257","Loss of TREM2 function increases amyloid seeding but reduces plaque-associated ApoE","Parhizkar S, Arzberger T, Brendel M, Kleinberger G, Deussing M, Focke C, Nuscher B, Xiong M, Ghasemigharagoz A, Katzmarski N, Krasemann S, Lichtenthaler SF, Müller SA, Colombo A, Monasor LS, Tahirovic S, Herms J, Willem M, Pettkus N, Butovsky O, Bartenstein P, Edbauer D, Rominger A, Ertürk A, Grathwohl SA, Neher JJ, Holtzman DM, Meyer-Luehmann M, Haass C.","Nat Neurosci. 2019 Feb;22(2):191-204. doi: 10.1038/s41593-018-0296-9. Epub 2019 Jan 7.","Parhizkar S","Nat Neurosci","2019","2019/01/09","PMC6417433","NIHMS1512778","10.1038/s41593-018-0296-9"
"30389521","Amyloid fibers deriving from the aromatic core of C-terminal domain of nucleophosmin 1","La Manna S, Roviello V, Scognamiglio PL, Diaferia C, Giannini C, Sibillano T, Morelli G, Novellino E, Marasco D.","Int J Biol Macromol. 2019 Feb 1;122:517-525. doi: 10.1016/j.ijbiomac.2018.10.210. Epub 2018 Oct 31.","La Manna S","Int J Biol Macromol","2019","2018/11/04","","","10.1016/j.ijbiomac.2018.10.210"
"30646475","Brain-Gut-Microbiota Axis in Alzheimer's Disease","Kowalski K, Mulak A.","J Neurogastroenterol Motil. 2019 Jan 31;25(1):48-60. doi: 10.5056/jnm18087.","Kowalski K","J Neurogastroenterol Motil","2019","2019/01/16","PMC6326209","","10.5056/jnm18087"
"30478174","Parkinson's disease and multiple system atrophy have distinct α-synuclein seed characteristics","Yamasaki TR, Holmes BB, Furman JL, Dhavale DD, Su BW, Song ES, Cairns NJ, Kotzbauer PT, Diamond MI.","J Biol Chem. 2019 Jan 18;294(3):1045-1058. doi: 10.1074/jbc.RA118.004471. Epub 2018 Nov 26.","Yamasaki TR","J Biol Chem","2019","2018/11/28","PMC6341389","","10.1074/jbc.RA118.004471"
"30472115","The Anti-amyloid Compound DO1 Decreases Plaque Pathology and Neuroinflammation-Related Expression Changes in 5xFAD Transgenic Mice","Boeddrich A, Babila JT, Wiglenda T, Diez L, Jacob M, Nietfeld W, Huska MR, Haenig C, Groenke N, Buntru A, Blanc E, Meier JC, Vannoni E, Erck C, Friedrich B, Martens H, Neuendorf N, Schnoegl S, Wolfer DP, Loos M, Beule D, Andrade-Navarro MA, Wanker EE.","Cell Chem Biol. 2019 Jan 17;26(1):109-120.e7. doi: 10.1016/j.chembiol.2018.10.013. Epub 2018 Nov 21.","Boeddrich A","Cell Chem Biol","2019","2018/11/26","","","10.1016/j.chembiol.2018.10.013"
"33337021","Rational Design of Amyloid-Like Fibrillary Structures for Tailoring Food Protein Techno-Functionality and Their Potential Health Implications","Jansens KJA, Rombouts I, Grootaert C, Brijs K, Van Camp J, Van der Meeren P, Rousseau F, Schymkowitz J, Delcour JA.","Compr Rev Food Sci Food Saf. 2019 Jan;18(1):84-105. doi: 10.1111/1541-4337.12404. Epub 2018 Nov 16.","Jansens KJA","Compr Rev Food Sci Food Saf","2019","2020/12/18","","","10.1111/1541-4337.12404"
"31699315","Alzheimer's therapy development: A few points to consider","Sigurdsson EM.","Prog Mol Biol Transl Sci. 2019;168:205-217. doi: 10.1016/bs.pmbts.2019.06.001. Epub 2019 Jun 26.","Sigurdsson EM","Prog Mol Biol Transl Sci","2019","2019/11/09","","","10.1016/bs.pmbts.2019.06.001"
"31524179","Possible Role of Amyloid Cross-Seeding in Evolvability and Neurodegenerative Disease","Hashimoto M, Ho G, Takamatsu Y, Wada R, Sugama S, Takenouchi T, Waragai M, Masliah E.","J Parkinsons Dis. 2019;9(4):793-802. doi: 10.3233/JPD-191675.","Hashimoto M","J Parkinsons Dis","2019","2019/09/17","PMC6839461","","10.3233/JPD-191675"
"31062825","Anti-Tau Trials for Alzheimer's Disease: A Report from the EU/US/CTAD Task Force","Cummings J, Blennow K, Johnson K, Keeley M, Bateman RJ, Molinuevo JL, Touchon J, Aisen P, Vellas B.","J Prev Alzheimers Dis. 2019;6(3):157-163. doi: 10.14283/jpad.2019.14.","Cummings J","J Prev Alzheimers Dis","2019","2019/05/08","","","10.14283/jpad.2019.14"
"30907322","Does Intraneuronal Accumulation of Carboxyl-terminal Fragments of the Amyloid Precursor Protein Trigger Early Neurotoxicity in Alzheimer's Disease?","Lauritzen I, Pardossi-Piquard R, Bourgeois A, Bécot A, Checler F.","Curr Alzheimer Res. 2019;16(5):453-457. doi: 10.2174/1567205016666190325092841.","Lauritzen I","Curr Alzheimer Res","2019","2019/03/26","","","10.2174/1567205016666190325092841"
"30538196","Cofactors are essential constituents of stable and seeding-active tau fibrils","Fichou Y, Lin Y, Rauch JN, Vigers M, Zeng Z, Srivastava M, Keller TJ, Freed JH, Kosik KS, Han S.","Proc Natl Acad Sci U S A. 2018 Dec 26;115(52):13234-13239. doi: 10.1073/pnas.1810058115. Epub 2018 Dec 11.","Fichou Y","Proc Natl Acad Sci U S A","2018","2018/12/13","PMC6310788","","10.1073/pnas.1810058115"
"30327435","Physiological C-terminal truncation of α-synuclein potentiates the prion-like formation of pathological inclusions","Sorrentino ZA, Vijayaraghavan N, Gorion KM, Riffe CJ, Strang KH, Caldwell J, Giasson BI.","J Biol Chem. 2018 Dec 7;293(49):18914-18932. doi: 10.1074/jbc.RA118.005603. Epub 2018 Oct 16.","Sorrentino ZA","J Biol Chem","2018","2018/10/18","PMC6295729","","10.1074/jbc.RA118.005603"
"30266595","SynAggreg: A Multifunctional High-Throughput Technology for Precision Study of Amyloid Aggregation and Systematic Discovery of Synergistic Inhibitor Compounds","Aviolat H, Nominé Y, Gioria S, Bonhoure A, Hoffmann D, Ruhlmann C, Nierengarten H, Ruffenach F, Villa P, Trottier Y, Klein FAC.","J Mol Biol. 2018 Dec 7;430(24):5257-5279. doi: 10.1016/j.jmb.2018.09.009. Epub 2018 Sep 25.","Aviolat H","J Mol Biol","2018","2018/09/30","","","10.1016/j.jmb.2018.09.009"
"30213731","Assessment of the effects of transthyretin peptide inhibitors in Drosophila models of neuropathic ATTR","Saelices L, Pokrzywa M, Pawelek K, Eisenberg DS.","Neurobiol Dis. 2018 Dec;120:118-125. doi: 10.1016/j.nbd.2018.09.007. Epub 2018 Sep 10.","Saelices L","Neurobiol Dis","2018","2018/09/15","PMC6186191","NIHMS1506838","10.1016/j.nbd.2018.09.007"
"30242125","Structural disorder in four-repeat Tau fibrils reveals a new mechanism for barriers to cross-seeding of Tau isoforms","Weismiller HA, Murphy R, Wei G, Ma B, Nussinov R, Margittai M.","J Biol Chem. 2018 Nov 9;293(45):17336-17348. doi: 10.1074/jbc.RA118.005316. Epub 2018 Sep 21.","Weismiller HA","J Biol Chem","2018","2018/09/23","PMC6231118","","10.1074/jbc.RA118.005316"
"30369028","Mitigating Human IAPP Amyloidogenesis In Vivo with Chiral Silica Nanoribbons","Faridi A, Sun Y, Okazaki Y, Peng G, Gao J, Kakinen A, Faridi P, Zhao M, Javed I, Purcell AW, Davis TP, Lin S, Oda R, Ding F, Ke PC.","Small. 2018 Nov;14(47):e1802825. doi: 10.1002/smll.201802825. Epub 2018 Oct 7.","Faridi A","Small","2018","2018/10/29","PMC6263833","NIHMS995381","10.1002/smll.201802825"
"30125425","Soluble tau aggregates, not large fibrils, are the toxic species that display seeding and cross-seeding behavior","Ghag G, Bhatt N, Cantu DV, Guerrero-Munoz MJ, Ellsworth A, Sengupta U, Kayed R.","Protein Sci. 2018 Nov;27(11):1901-1909. doi: 10.1002/pro.3499. Epub 2018 Oct 19.","Ghag G","Protein Sci","2018","2018/08/21","PMC6201727","","10.1002/pro.3499"
"29589283","Detecting Alpha Synuclein Seeding Activity in Formaldehyde-Fixed MSA Patient Tissue by PMCA","Becker K, Wang X, Vander Stel K, Chu Y, Kordower J, Ma J.","Mol Neurobiol. 2018 Nov;55(11):8728-8737. doi: 10.1007/s12035-018-1007-y. Epub 2018 Mar 27.","Becker K","Mol Neurobiol","2018","2018/03/29","PMC6153717","","10.1007/s12035-018-1007-y"
"30295029","Structural Studies of Amyloid Fibrils by Paramagnetic Solid-State Nuclear Magnetic Resonance Spectroscopy","Theint T, Xia Y, Nadaud PS, Mukhopadhyay D, Schwieters CD, Surewicz K, Surewicz WK, Jaroniec CP.","J Am Chem Soc. 2018 Oct 17;140(41):13161-13166. doi: 10.1021/jacs.8b06758. Epub 2018 Oct 9.","Theint T","J Am Chem Soc","2018","2018/10/09","PMC6193843","NIHMS992158","10.1021/jacs.8b06758"
"30098337","Quinolinic Acid Amyloid-like Fibrillar Assemblies Seed α-Synuclein Aggregation","Tavassoly O, Sade D, Bera S, Shaham-Niv S, Vocadlo DJ, Gazit E.","J Mol Biol. 2018 Oct 12;430(20):3847-3862. doi: 10.1016/j.jmb.2018.08.002. Epub 2018 Aug 8.","Tavassoly O","J Mol Biol","2018","2018/08/12","","","10.1016/j.jmb.2018.08.002"
"30304819","Attempt to Untangle the Prion-Like Misfolding Mechanism for Neurodegenerative Diseases","Sarnataro D.","Int J Mol Sci. 2018 Oct 9;19(10):3081. doi: 10.3390/ijms19103081.","Sarnataro D","Int J Mol Sci","2018","2018/10/12","PMC6213118","","10.3390/ijms19103081"
"29924502","Crucial role of protein oligomerization in the pathogenesis of Alzheimer's and Parkinson's diseases","Choi ML, Gandhi S.","FEBS J. 2018 Oct;285(19):3631-3644. doi: 10.1111/febs.14587. Epub 2018 Aug 21.","Choi ML","FEBS J","2018","2018/06/21","","","10.1111/febs.14587"
"30249297","Alzheimer's associated amyloid and tau deposition co-localizes with a homeostatic myelin repair pathway in two mouse models of post-stroke mixed dementia","Nguyen TV, Hayes M, Zbesko JC, Frye JB, Congrove NR, Belichenko NP, McKay BS, Longo FM, Doyle KP.","Acta Neuropathol Commun. 2018 Sep 24;6(1):100. doi: 10.1186/s40478-018-0603-4.","Nguyen TV","Acta Neuropathol Commun","2018","2018/09/26","PMC6154927","","10.1186/s40478-018-0603-4"
"30227881","The role of microglia in processing and spreading of bioactive tau seeds in Alzheimer's disease","Hopp SC, Lin Y, Oakley D, Roe AD, DeVos SL, Hanlon D, Hyman BT.","J Neuroinflammation. 2018 Sep 18;15(1):269. doi: 10.1186/s12974-018-1309-z.","Hopp SC","J Neuroinflammation","2018","2018/09/20","PMC6145371","","10.1186/s12974-018-1309-z"
"30030380","The effect of truncation on prion-like properties of α-synuclein","Terada M, Suzuki G, Nonaka T, Kametani F, Tamaoka A, Hasegawa M.","J Biol Chem. 2018 Sep 7;293(36):13910-13920. doi: 10.1074/jbc.RA118.001862. Epub 2018 Jul 20.","Terada M","J Biol Chem","2018","2018/07/22","PMC6130941","","10.1074/jbc.RA118.001862"
"30190461","Cryo-EM of full-length α-synuclein reveals fibril polymorphs with a common structural kernel","Li B, Ge P, Murray KA, Sheth P, Zhang M, Nair G, Sawaya MR, Shin WS, Boyer DR, Ye S, Eisenberg DS, Zhou ZH, Jiang L.","Nat Commun. 2018 Sep 6;9(1):3609. doi: 10.1038/s41467-018-05971-2.","Li B","Nat Commun","2018","2018/09/08","PMC6127345","","10.1038/s41467-018-05971-2"
"30080038","Tyrosine-Generated Nanostructures Initiate Amyloid Cross-Seeding in Proteins Leading to a Lethal Aggregation Trap","Anand BG, Prajapati KP, Shekhawat DS, Kar K.","Biochemistry. 2018 Sep 4;57(35):5202-5209. doi: 10.1021/acs.biochem.8b00472. Epub 2018 Aug 20.","Anand BG","Biochemistry","2018","2018/08/07","","","10.1021/acs.biochem.8b00472"
"30210292","Phosphorylation of the Amyloid-Beta Peptide Inhibits Zinc-Dependent Aggregation, Prevents Na,K-ATPase Inhibition, and Reduces Cerebral Plaque Deposition","Barykin EP, Petrushanko IY, Kozin SA, Telegin GB, Chernov AS, Lopina OD, Radko SP, Mitkevich VA, Makarov AA.","Front Mol Neurosci. 2018 Aug 29;11:302. doi: 10.3389/fnmol.2018.00302. eCollection 2018.","Barykin EP","Front Mol Neurosci","2018","2018/09/14","PMC6123382","","10.3389/fnmol.2018.00302"
"30060667","Influence of Zeolites on Amyloid-β Aggregation","Lucas MJ, Keitz BK.","Langmuir. 2018 Aug 21;34(33):9789-9797. doi: 10.1021/acs.langmuir.8b01496. Epub 2018 Aug 13.","Lucas MJ","Langmuir","2018","2018/08/01","","","10.1021/acs.langmuir.8b01496"
"30081572","Protein Co-Aggregation Related to Amyloids: Methods of Investigation, Diversity, and Classification","Bondarev SA, Antonets KS, Kajava AV, Nizhnikov AA, Zhouravleva GA.","Int J Mol Sci. 2018 Aug 4;19(8):2292. doi: 10.3390/ijms19082292.","Bondarev SA","Int J Mol Sci","2018","2018/08/08","PMC6121665","","10.3390/ijms19082292"
"29978862","Secondary nucleation in amyloid formation","Törnquist M , Michaels TCT , Sanagavarapu K , Yang X , Meisl G , Cohen SIA , Knowles TPJ , Linse S .","Chem Commun (Camb). 2018 Aug 2;54(63):8667-8684. doi: 10.1039/c8cc02204f.","Törnquist M","Chem Commun (Camb)","2018","2018/07/07","","","10.1039/c8cc02204f"
"30024984","Amyloidogenic cross-seeding of Tau protein: Transient emergence of structural variants of fibrils","Nizynski B, Nieznanska H, Dec R, Boyko S, Dzwolak W, Nieznanski K.","PLoS One. 2018 Jul 19;13(7):e0201182. doi: 10.1371/journal.pone.0201182. eCollection 2018.","Nizynski B","PLoS One","2018","2018/07/20","PMC6053212","","10.1371/journal.pone.0201182"
"29614860","A Rational Structured Epitope Defines a Distinct Subclass of Toxic Amyloid-beta Oligomers","Silverman JM, Gibbs E, Peng X, Martens KM, Balducci C, Wang J, Yousefi M, Cowan CM, Lamour G, Louadi S, Ban Y, Robert J, Stukas S, Forloni G, Hsiung GR, Plotkin SS, Wellington CL, Cashman NR.","ACS Chem Neurosci. 2018 Jul 18;9(7):1591-1606. doi: 10.1021/acschemneuro.7b00469. Epub 2018 Apr 16.","Silverman JM","ACS Chem Neurosci","2018","2018/04/05","","","10.1021/acschemneuro.7b00469"
"29954863","Amyloid seeding of transthyretin by ex vivo cardiac fibrils and its inhibition","Saelices L, Chung K, Lee JH, Cohn W, Whitelegge JP, Benson MD, Eisenberg DS.","Proc Natl Acad Sci U S A. 2018 Jul 17;115(29):E6741-E6750. doi: 10.1073/pnas.1805131115. Epub 2018 Jun 28.","Saelices L","Proc Natl Acad Sci U S A","2018","2018/06/30","PMC6055172","","10.1073/pnas.1805131115"
"29988017","The two shapes of the Tau protein","Kelly JW.","Elife. 2018 Jul 10;7:e38516. doi: 10.7554/eLife.38516.","Kelly JW","Elife","2018","2018/07/11","PMC6039172","","10.7554/eLife.38516"
"29988016","Inert and seed-competent tau monomers suggest structural origins of aggregation","Mirbaha H, Chen D, Morazova OA, Ruff KM, Sharma AM, Liu X, Goodarzi M, Pappu RV, Colby DW, Mirzaei H, Joachimiak LA, Diamond MI.","Elife. 2018 Jul 10;7:e36584. doi: 10.7554/eLife.36584.","Mirbaha H","Elife","2018","2018/07/11","PMC6039173","","10.7554/eLife.36584"
"29752409","Specific glycosaminoglycan chain length and sulfation patterns are required for cell uptake of tau versus α-synuclein and β-amyloid aggregates","Stopschinski BE, Holmes BB, Miller GM, Manon VA, Vaquer-Alicea J, Prueitt WL, Hsieh-Wilson LC, Diamond MI.","J Biol Chem. 2018 Jul 6;293(27):10826-10840. doi: 10.1074/jbc.RA117.000378. Epub 2018 May 11.","Stopschinski BE","J Biol Chem","2018","2018/05/13","PMC6036193","","10.1074/jbc.RA117.000378"
"29770800","Current and future circulating biomarkers for cardiac amyloidosis","Luciani M, Troncone L, Monte FD.","Acta Pharmacol Sin. 2018 Jul;39(7):1133-1141. doi: 10.1038/aps.2018.38. Epub 2018 May 17.","Luciani M","Acta Pharmacol Sin","2018","2018/05/18","PMC6289372","","10.1038/aps.2018.38"
"29637634","Seeding and cross-seeding fibrillation of N-terminal prion protein peptides PrP(120-144)","Wang Y, Hall CK.","Protein Sci. 2018 Jul;27(7):1304-1313. doi: 10.1002/pro.3421. Epub 2018 May 25.","Wang Y","Protein Sci","2018","2018/04/12","PMC6032353","","10.1002/pro.3421"
"29618200","Intranasally Administered S100A9 Amyloids Induced Cellular Stress, Amyloid Seeding, and Behavioral Impairment in Aged Mice","Iashchishyn IA, Gruden MA, Moskalenko RA, Davydova TV, Wang C, Sewell RDE, Morozova-Roche LA.","ACS Chem Neurosci. 2018 Jun 20;9(6):1338-1348. doi: 10.1021/acschemneuro.7b00512. Epub 2018 Apr 12.","Iashchishyn IA","ACS Chem Neurosci","2018","2018/04/06","","","10.1021/acschemneuro.7b00512"
