PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34133880","Vitamin B12 Inhibits Aβ Fibrillation and Disaggregates Preformed Fibrils in the Presence of Synthetic Neuronal Membranes","Andrade S, Loureiro JA, Pereira MC.","ACS Chem Neurosci. 2021 Jul 7;12(13):2491-2502. doi: 10.1021/acschemneuro.1c00210. Epub 2021 Jun 16.","Andrade S","ACS Chem Neurosci","2021","2021/06/16","","","10.1021/acschemneuro.1c00210"
"34402289","[Mechanism of puerarin reversing SH-SY5Y cell injury induced by Aβ_(1-42) based on proteomics]","Zhang L, Fang DY, Liu C, Zhao DY, Wang YJ, Chen WN, Cui Y, Guo JF, Cong PW, Feng XF, Zhang YT.","Zhongguo Zhong Yao Za Zhi. 2021 Jul;46(14):3650-3659. doi: 10.19540/j.cnki.cjcmm.20210201.403.","Zhang L","Zhongguo Zhong Yao Za Zhi","2021","2021/08/17","","","10.19540/j.cnki.cjcmm.20210201.403"
"34257890","Mapping the binding site topology of amyloid protein aggregates using multivalent ligands","Sanna E, Rodrigues M, Fagan SG, Chisholm TS, Kulenkampff K, Klenerman D, Spillantini MG, Aigbirhio FI, Hunter CA.","Chem Sci. 2021 Jun 7;12(25):8892-8899. doi: 10.1039/d1sc01263k. eCollection 2021 Jul 1.","Sanna E","Chem Sci","2021","2021/07/14","PMC8246084","","10.1039/d1sc01263k"
"34210365","Arterial stiffening acts synergistically with APOE genotype and AD biomarker status to influence memory in older adults without dementia","Bangen KJ, Smirnov DS, Delano-Wood L, Wierenga CE, Bondi MW, Salmon DP, Galasko D.","Alzheimers Res Ther. 2021 Jul 1;13(1):121. doi: 10.1186/s13195-021-00851-2.","Bangen KJ","Alzheimers Res Ther","2021","2021/07/02","PMC8246656","","10.1186/s13195-021-00851-2"
"34120371","An electrospray ionization study on complexes of amylin with Cu(II) and Cu(I)","Moracci L, Crotti S, Traldi P, Cosma C, Lapolla A, Pucciarelli S, Agostini M.","J Mass Spectrom. 2021 Jul;56(7):e4773. doi: 10.1002/jms.4773.","Moracci L","J Mass Spectrom","2021","2021/06/13","","","10.1002/jms.4773"
"34058247","PEGylated superparamagnetic iron oxide nanoparticles (SPIONs) ameliorate learning and memory deficit in a rat model of Alzheimer's disease: Potential participation of STIMs","Sanati M, Aminyavari S, Khodagholi F, Hajipour MJ, Sadeghi P, Noruzi M, Moshtagh A, Behmadi H, Sharifzadeh M.","Neurotoxicology. 2021 Jul;85:145-159. doi: 10.1016/j.neuro.2021.05.013. Epub 2021 May 29.","Sanati M","Neurotoxicology","2021","2021/05/31","","","10.1016/j.neuro.2021.05.013"
"34039845","""Go"", ""No Go,"" or ""Where to Go""; does microbiota dictate T cell exhaustion, programming, and HIV persistence?","Shukla S, Kumari S, Bal SK, Monaco DC, Ribeiro SP, Sekaly RP, Sharma AA.","Curr Opin HIV AIDS. 2021 Jul 1;16(4):215-222. doi: 10.1097/COH.0000000000000692.","Shukla S","Curr Opin HIV AIDS","2021","2021/05/27","","","10.1097/COH.0000000000000692"
"33955621","Network interdigitations of Tau and amyloid-beta deposits define cognitive levels in aging","Kim CM, Montal V, Diez I, Orwig W; Alzheimer's Disease Neuroimaging Initiative (ADNI), Sepulcre J.","Hum Brain Mapp. 2021 Jul;42(10):2990-3004. doi: 10.1002/hbm.25350. Epub 2021 May 6.","Kim CM","Hum Brain Mapp","2021","2021/05/06","PMC8193537","","10.1002/hbm.25350"
"33934978","Development of liquid crystal biosensor for the detection of amyloid beta-42 levels associated with Alzheimer's disease","Kemiklioglu E, Tuncgovde EB, Ozsarlak-Sozer G.","J Biosci Bioeng. 2021 Jul;132(1):88-94. doi: 10.1016/j.jbiosc.2021.03.016. Epub 2021 Apr 30.","Kemiklioglu E","J Biosci Bioeng","2021","2021/05/03","","","10.1016/j.jbiosc.2021.03.016"
"33895131","Tau/Aβ chimera peptides: A Thioflavin-T and MALDI-TOF study of Aβ amyloidosis in the presence of Cu(II) or Zn(II) ions and total lipid brain extract (TLBE) vesicles","Sciacca MFM, Di Natale G, Milardi D, Pappalardo G.","Chem Phys Lipids. 2021 Jul;237:105085. doi: 10.1016/j.chemphyslip.2021.105085. Epub 2021 Apr 22.","Sciacca MFM","Chem Phys Lipids","2021","2021/04/25","","","10.1016/j.chemphyslip.2021.105085"
"33887213","Investigation of the effects of two major secretory granules components, insulin and zinc, on human-IAPP amyloid aggregation and membrane damage","Khemtemourian L, Antoniciello F, Sahoo BR, Decossas M, Lecomte S, Ramamoorthy A.","Chem Phys Lipids. 2021 Jul;237:105083. doi: 10.1016/j.chemphyslip.2021.105083. Epub 2021 Apr 19.","Khemtemourian L","Chem Phys Lipids","2021","2021/04/22","","","10.1016/j.chemphyslip.2021.105083"
"33778168","Inhibition of aggregation of amyloid-β through covalent modification with benzylpenicillin; potential relevance to Alzheimer's disease","Alsalahat I, Al-Majdoub ZM, Taha MO, Barber J, Aojula H, Hodson N, Freeman S.","Biochem Biophys Rep. 2021 Mar 15;26:100943. doi: 10.1016/j.bbrep.2021.100943. eCollection 2021 Jul.","Alsalahat I","Biochem Biophys Rep","2021","2021/03/29","PMC7985693","","10.1016/j.bbrep.2021.100943"
"33734100","Apolipoprotein E4 Moderates the Association Between Vascular Risk Factors and Brain Pathology","Kaufman CS, Morris JK, Vidoni ED, Burns JM, Billinger SA.","Alzheimer Dis Assoc Disord. 2021 Jul-Sep 01;35(3):223-229. doi: 10.1097/WAD.0000000000000442.","Kaufman CS","Alzheimer Dis Assoc Disord","2021","2021/03/18","PMC8387316","NIHMS1672412","10.1097/WAD.0000000000000442"
"33711509","Inflammatory pathways in Alzheimer's disease mediated by gut microbiota","Qian XH, Song XX, Liu XL, Chen SD, Tang HD.","Ageing Res Rev. 2021 Jul;68:101317. doi: 10.1016/j.arr.2021.101317. Epub 2021 Mar 9.","Qian XH","Ageing Res Rev","2021","2021/03/12","","","10.1016/j.arr.2021.101317"
"33694231","Clusterin inhibits Aβ(42) aggregation through a ""strawberry model"" as detected by FRET-FCS","Xu L, Tian S, Peng X, Hua Y, Yang W, Chen L, Liu S, Wu W, Zhao J, He J, Wu L, Yang J, Zheng Y.","J Neurochem. 2021 Jul;158(2):444-454. doi: 10.1111/jnc.15344. Epub 2021 Mar 29.","Xu L","J Neurochem","2021","2021/03/11","","","10.1111/jnc.15344"
"33682933","Affective symptoms and regional cerebral tau burden in early-stage Alzheimer's disease","Tommasi NS, Gonzalez C, Briggs D, Properzi MJ, Gatchel JR, Marshall GA; Alzheimer's Disease Neuroimaging Initiative.","Int J Geriatr Psychiatry. 2021 Jul;36(7):1050-1058. doi: 10.1002/gps.5530. Epub 2021 Mar 15.","Tommasi NS","Int J Geriatr Psychiatry","2021","2021/03/08","PMC8187284","NIHMS1681209","10.1002/gps.5530"
"33523571","Inhibition of tau amyloid formation and disruption of its preformed fibrils by Naphthoquinone-Dopamine hybrid","Paul A, Viswanathan GK, Huber A, Arad E, Engel H, Jelinek R, Gazit E, Segal D.","FEBS J. 2021 Jul;288(14):4267-4290. doi: 10.1111/febs.15741. Epub 2021 Feb 18.","Paul A","FEBS J","2021","2021/02/01","","","10.1111/febs.15741"
"33521872","Differential associations of APOE-ε2 and APOE-ε4 alleles with PET-measured amyloid-β and tau deposition in older individuals without dementia","Salvadó G, Grothe MJ, Groot C, Moscoso A, Schöll M, Gispert JD, Ossenkoppele R; Alzheimer’s Disease Neuroimaging Initiative.","Eur J Nucl Med Mol Imaging. 2021 Jul;48(7):2212-2224. doi: 10.1007/s00259-021-05192-8. Epub 2021 Feb 1.","Salvadó G","Eur J Nucl Med Mol Imaging","2021","2021/02/01","PMC8175302","","10.1007/s00259-021-05192-8"
"34209175","The Interplay of Apoes with Syndecans in Influencing Key Cellular Events of Amyloid Pathology","Hudák A, Jósvay K, Domonkos I, Letoha A, Szilák L, Letoha T.","Int J Mol Sci. 2021 Jun 30;22(13):7070. doi: 10.3390/ijms22137070.","Hudák A","Int J Mol Sci","2021","2021/07/02","PMC8268055","","10.3390/ijms22137070"
"34209895","Impact of a Single Point Mutation on the Antimicrobial and Fibrillogenic Properties of Cryptides from Human Apolipoprotein B","Gaglione R, Smaldone G, Cesaro A, Rumolo M, De Luca M, Di Girolamo R, Petraccone L, Del Vecchio P, Oliva R, Notomista E, Pedone E, Arciello A.","Pharmaceuticals (Basel). 2021 Jun 29;14(7):631. doi: 10.3390/ph14070631.","Gaglione R","Pharmaceuticals (Basel)","2021","2021/07/02","PMC8308739","","10.3390/ph14070631"
"34172566","Mechanistic basis for receptor-mediated pathological α-synuclein fibril cell-to-cell transmission in Parkinson's disease","Zhang S, Liu YQ, Jia C, Lim YJ, Feng G, Xu E, Long H, Kimura Y, Tao Y, Zhao C, Wang C, Liu Z, Hu JJ, Ma MR, Liu Z, Jiang L, Li D, Wang R, Dawson VL, Dawson TM, Li YM, Mao X, Liu C.","Proc Natl Acad Sci U S A. 2021 Jun 29;118(26):e2011196118. doi: 10.1073/pnas.2011196118.","Zhang S","Proc Natl Acad Sci U S A","2021","2021/06/26","PMC8256039","","10.1073/pnas.2011196118"
"34124902","Structurally Based Design of Glucagon Mutants That Inhibit Fibril Formation","Gelenter MD, Dregni AJ, Duan P, Hong M.","Biochemistry. 2021 Jun 29;60(25):2033-2043. doi: 10.1021/acs.biochem.1c00214. Epub 2021 Jun 14.","Gelenter MD","Biochemistry","2021","2021/06/14","PMC8254510","NIHMS1717277","10.1021/acs.biochem.1c00214"
"33746000","A network-based analysis and experimental validation of traditional Chinese medicine Yuanhu Zhitong Formula in treating neuropathic pain","Liu T, Li T, Chen X, Zhang K, Li M, Yao W, Zhang C, Wan L.","J Ethnopharmacol. 2021 Jun 28;274:114037. doi: 10.1016/j.jep.2021.114037. Epub 2021 Mar 19.","Liu T","J Ethnopharmacol","2021","2021/03/22","","","10.1016/j.jep.2021.114037"
"34202290","Fe65: A Scaffolding Protein of Actin Regulators","Augustin V, Kins S.","Cells. 2021 Jun 25;10(7):1599. doi: 10.3390/cells10071599.","Augustin V","Cells","2021","2021/07/02","PMC8304848","","10.3390/cells10071599"
"34142060","Prion-derived tetrapeptide stabilizes thermolabile insulin via conformational trapping","Mukherjee M, Das D, Sarkar J, Banerjee N, Jana J, Bhat J, Reddy G J, Bharatam J, Chattopadhyay S, Chatterjee S, Chakrabarti P.","iScience. 2021 May 21;24(6):102573. doi: 10.1016/j.isci.2021.102573. eCollection 2021 Jun 25.","Mukherjee M","iScience","2021","2021/06/18","PMC8184657","","10.1016/j.isci.2021.102573"
"34157942","In-silico evaluations of the isolated phytosterols from polygonum hydropiper L against BACE1 and MAO drug targets","Ayaz M, Wadood A, Sadiq A, Ullah F, Anichkina O, Ghufran M.","J Biomol Struct Dyn. 2021 Jun 23:1-9. doi: 10.1080/07391102.2021.1940286. Online ahead of print.","Ayaz M","J Biomol Struct Dyn","2021","2021/06/23","","","10.1080/07391102.2021.1940286"
"34158479","KL-VS heterozygosity is associated with lower amyloid-dependent tau accumulation and memory impairment in Alzheimer's disease","Neitzel J, Franzmeier N, Rubinski A, Dichgans M, Brendel M; Alzheimer’s Disease Neuroimaging Initiative (ADNI), Malik R, Ewers M.","Nat Commun. 2021 Jun 22;12(1):3825. doi: 10.1038/s41467-021-23755-z.","Neitzel J","Nat Commun","2021","2021/06/23","PMC8219708","","10.1038/s41467-021-23755-z"
"34043332","Amyloid β Perturbs Cu(II) Binding to the Prion Protein in a Site-Specific Manner: Insights into Its Potential Neurotoxic Mechanisms","Posadas Y, Parra-Ojeda L, Perez-Cruz C, Quintanar L.","Inorg Chem. 2021 Jun 21;60(12):8958-8972. doi: 10.1021/acs.inorgchem.1c00846. Epub 2021 May 27.","Posadas Y","Inorg Chem","2021","2021/05/27","","","10.1021/acs.inorgchem.1c00846"
"34207317","Pharmacokinetics and Molecular Modeling Indicate nAChRα4-Derived Peptide HAEE Goes through the Blood-Brain Barrier","Zolotarev YA, Mitkevich VA, Shram SI, Adzhubei AA, Tolstova AP, Talibov OB, Dadayan AK, Myasoyedov NF, Makarov AA, Kozin SA.","Biomolecules. 2021 Jun 18;11(6):909. doi: 10.3390/biom11060909.","Zolotarev YA","Biomolecules","2021","2021/07/02","PMC8234734","","10.3390/biom11060909"
"34241229","Effect of cholesterol on the dimerization of C99-A molecular modeling perspective","Stange AD, Hsu JP, Ravnkilde LK, Berglund N, Schiøtt B.","Biointerphases. 2021 Jun 15;16(3):031002. doi: 10.1116/6.0000985.","Stange AD","Biointerphases","2021","2021/07/09","","","10.1116/6.0000985"
"34211387","Role of Neuron and Glia in Alzheimer's Disease and Associated Vascular Dysfunction","Bandyopadhyay S.","Front Aging Neurosci. 2021 Jun 15;13:653334. doi: 10.3389/fnagi.2021.653334. eCollection 2021.","Bandyopadhyay S","Front Aging Neurosci","2021","2021/07/02","PMC8239194","","10.3389/fnagi.2021.653334"
"34203978","CK1δ-Derived Peptides as Novel Tools Inhibiting the Interactions between CK1δ and APP695 to Modulate the Pathogenic Metabolism of APP","Roth A, Gärtner F, Mayer K, Beyrle J, König I, Knippschild U, Bischof J.","Int J Mol Sci. 2021 Jun 15;22(12):6423. doi: 10.3390/ijms22126423.","Roth A","Int J Mol Sci","2021","2021/07/02","PMC8232658","","10.3390/ijms22126423"
"34008862","Loss of all three APP family members during development impairs synaptic function and plasticity, disrupts learning, and causes an autism-like phenotype","Steubler V, Erdinger S, Back MK, Ludewig S, Fässler D, Richter M, Han K, Slomianka L, Amrein I, von Engelhardt J, Wolfer DP, Korte M, Müller UC.","EMBO J. 2021 Jun 15;40(12):e107471. doi: 10.15252/embj.2020107471. Epub 2021 May 19.","Steubler V","EMBO J","2021","2021/05/19","PMC8204861","","10.15252/embj.2020107471"
"34127651","Pseudogene ACTBP2 increases blood-brain barrier permeability by promoting KHDRBS2 transcription through recruitment of KMT2D/WDR5 in Aβ(1-)(42) microenvironment","Liu Q, Liu X, Zhao D, Ruan X, Su R, Shang X, Wang D, Yang C, Xue Y.","Cell Death Discov. 2021 Jun 14;7(1):142. doi: 10.1038/s41420-021-00531-y.","Liu Q","Cell Death Discov","2021","2021/06/15","PMC8203645","","10.1038/s41420-021-00531-y"
"33709149","Impaired Cognitive Flexibility Induced by Chronic Cerebral Hypoperfusion in the 5XFAD Transgenic Mouse Model of Mixed Dementia","Kim MS, Bang J, Kim BY, Jeon WK.","J Gerontol A Biol Sci Med Sci. 2021 Jun 14;76(7):1169-1178. doi: 10.1093/gerona/glab075.","Kim MS","J Gerontol A Biol Sci Med Sci","2021","2021/03/12","PMC8202140","","10.1093/gerona/glab075"
"34116709","Photoactivation of TGFβ/SMAD signaling pathway ameliorates adult hippocampal neurogenesis in Alzheimer's disease model","Wu X, Shen Q, Zhang Z, Zhang D, Gu Y, Xing D.","Stem Cell Res Ther. 2021 Jun 11;12(1):345. doi: 10.1186/s13287-021-02399-2.","Wu X","Stem Cell Res Ther","2021","2021/06/12","PMC8196501","","10.1186/s13287-021-02399-2"
"34200847","Impact of Transcranial Direct Current Stimulation on Cognitive Function, Brain Functional Segregation, and Integration in Patients with Mild Cognitive Impairment According to Amyloid-Beta Deposition and APOE ε4-Allele: A Pilot Study","Kang DW, Wang SM, Kim TY, Kim D, Na HR, Kim NY, Lee CU, Lim HK.","Brain Sci. 2021 Jun 10;11(6):772. doi: 10.3390/brainsci11060772.","Kang DW","Brain Sci","2021","2021/07/02","PMC8230518","","10.3390/brainsci11060772"
"34108560","The neural economics of brain aging","Kosyakovsky J.","Sci Rep. 2021 Jun 9;11(1):12167. doi: 10.1038/s41598-021-91621-5.","Kosyakovsky J","Sci Rep","2021","2021/06/10","PMC8190309","","10.1038/s41598-021-91621-5"
"34189460","Interactive rather than independent effect of APOE and sex potentiates tau deposition in women","Wang YT, Pascoal TA, Therriault J, Kang MS, Benedet AL, Savard M, Tissot C, Lussier FZ, Arias JF, Mathotaarachchi S, Rajah MN, Gauthier S, Rosa-Neto P; Alzheimer’s Disease Neuroimaging Initiative.","Brain Commun. 2021 Jun 7;3(2):fcab126. doi: 10.1093/braincomms/fcab126. eCollection 2021.","Wang YT","Brain Commun","2021","2021/06/30","PMC8226193","","10.1093/braincomms/fcab126"
"34199915","Interactions of Amyloid-β with Membrane Proteins","Wiatrak B, Piasny J, Kuźniarski A, Gąsiorowski K.","Int J Mol Sci. 2021 Jun 4;22(11):6075. doi: 10.3390/ijms22116075.","Wiatrak B","Int J Mol Sci","2021","2021/07/02","PMC8200087","","10.3390/ijms22116075"
"34094708","Rheb-mTOR activation rescues Aβ-induced cognitive impairment and memory function by restoring miR-146 activity in glial cells","De D, Mukherjee I, Guha S, Paidi RK, Chakrabarti S, Biswas SC, Bhattacharyya SN.","Mol Ther Nucleic Acids. 2021 Apr 24;24:868-887. doi: 10.1016/j.omtn.2021.04.008. eCollection 2021 Jun 4.","De D","Mol Ther Nucleic Acids","2021","2021/06/07","PMC8141608","","10.1016/j.omtn.2021.04.008"
"34027669","The Effects of Different Glycosaminoglycans on the Structure and Aggregation of the Amyloid-β (16-22) Peptide","Samantray S, Strodel B.","J Phys Chem B. 2021 Jun 3;125(21):5511-5525. doi: 10.1021/acs.jpcb.1c00868. Epub 2021 May 22.","Samantray S","J Phys Chem B","2021","2021/05/24","","","10.1021/acs.jpcb.1c00868"
"33973758","Binding Mechanisms of Amyloid-like Peptides to Lipid Bilayers and Effects of Divalent Cations","Yang Y, Jalali S, Nilsson BL, Dias CL.","ACS Chem Neurosci. 2021 Jun 2;12(11):2027-2035. doi: 10.1021/acschemneuro.1c00140. Epub 2021 May 11.","Yang Y","ACS Chem Neurosci","2021","2021/05/11","","","10.1021/acschemneuro.1c00140"
"33644966","Probing the Interaction of Huntingtin Exon-1 Polypeptides with the Chaperonin Nanomachine GroEL","Wälti MA, Kotler SA, Clore GM.","Chembiochem. 2021 Jun 2;22(11):1985-1991. doi: 10.1002/cbic.202100055. Epub 2021 Apr 7.","Wälti MA","Chembiochem","2021","2021/03/01","PMC8284913","NIHMS1717904","10.1002/cbic.202100055"
"34206089","An Unbalanced Synaptic Transmission: Cause or Consequence of the Amyloid Oligomers Neurotoxicity?","Sciaccaluga M, Megaro A, Bellomo G, Ruffolo G, Romoli M, Palma E, Costa C.","Int J Mol Sci. 2021 Jun 1;22(11):5991. doi: 10.3390/ijms22115991.","Sciaccaluga M","Int J Mol Sci","2021","2021/07/02","PMC8199544","","10.3390/ijms22115991"
"34194941","Topological Encoded Vector Beams for Monitoring Amyloid-Lipid Interactions in Microcavity","Gong C, Qiao Z, Yuan Z, Huang SH, Wang W, Wu PC, Chen YC.","Adv Sci (Weinh). 2021 May 2;8(12):2100096. doi: 10.1002/advs.202100096. eCollection 2021 Jun.","Gong C","Adv Sci (Weinh)","2021","2021/07/01","PMC8224421","","10.1002/advs.202100096"
"34105277","Multi-Arm PEG/Peptidomimetic Conjugate Inhibitors of DR6/APP Interaction Block Hematogenous Tumor Cell Extravasation","Wang L, Shen Q, Liao H, Fu H, Wang Q, Yu J, Zhang W, Chen C, Dong Y, Yang X, Guo Q, Zhang J, Zhang J, Zhang W, Lin H, Duan Y.","Adv Sci (Weinh). 2021 Jun;8(11):e2003558. doi: 10.1002/advs.202003558. Epub 2021 Mar 18.","Wang L","Adv Sci (Weinh)","2021","2021/06/09","PMC8188212","","10.1002/advs.202003558"
"34096603","Amyloid-β oligomers block lysosomal targeting of miRNPs to prevent miRNP recycling and target repression in glial cells","De D, Bhattacharyya SN.","J Cell Sci. 2021 Jun 1;134(11):jcs258360. doi: 10.1242/jcs.258360. Epub 2021 Jun 7.","De D","J Cell Sci","2021","2021/06/07","","","10.1242/jcs.258360"
"34077732","PSD-95 protects synapses from β-amyloid","Dore K, Carrico Z, Alfonso S, Marino M, Koymans K, Kessels HW, Malinow R.","Cell Rep. 2021 Jun 1;35(9):109194. doi: 10.1016/j.celrep.2021.109194.","Dore K","Cell Rep","2021","2021/06/02","PMC8237704","NIHMS1710585","10.1016/j.celrep.2021.109194"
"33909139","Network-based analysis on genetic variants reveals the immunological mechanism underlying Alzheimer's disease","Guo P, Cao C, Ma Y, Wang J.","J Neural Transm (Vienna). 2021 Jun;128(6):803-816. doi: 10.1007/s00702-021-02337-9. Epub 2021 Apr 28.","Guo P","J Neural Transm (Vienna)","2021","2021/04/28","","","10.1007/s00702-021-02337-9"
"33855622","A novel PSEN2 p.Ser175Phe variant in a family with Alzheimer's disease","Guven G, Samanci B, Gulec C, Hanagasi H, Gurvit H, Gokalp EE, Tepgec F, Guler S, Uyguner O, Bilgic B.","Neurol Sci. 2021 Jun;42(6):2497-2504. doi: 10.1007/s10072-021-05243-w. Epub 2021 Apr 15.","Guven G","Neurol Sci","2021","2021/04/15","","","10.1007/s10072-021-05243-w"
